revision_id,property_id,value_id,change_target,property_label,new_value,new_value_label,old_value,old_value_label,label,textual_change_predicted,re_formatting_predicted,refinement_predicted,unrefinement_predicted,property_value_update_predicted,link_change_predicted,rewording_predicted,rank_deprecation_predicted,labels_list,, property_value_update, re_formatting, refinement, rewording, unrefinement,link_change,property_value_update,rank_deprecation,re_formatting,refinement,rewording,string,textual_change,unrefinement
157085072,-2,description,,description,city in Slovenia,,Slovenian city,,rewording,False,False,False,False,False,False,False,False,['rewording'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
488143694,625,q13422$2C3DF531-1CD3-4ECB-A77D-91FAEB490D2D,,coordinate location,"{'latitude': 42.033402, 'longitude': 2.737124}",,"{'latitude': 42.036388888889, 'longitude': 2.7383333333333}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1294535507,19,Q60790$224BAC75-6541-4F95-8BC2-9D9A7F3A8D3F,,place of birth,Q486556,Dassel,Q2971,Paderborn,property_value_update,False,False,False,False,True,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
745657613,607,Q110810$E2333C06-7E46-4A86-AFB5-917A93B06B70,,participated in conflict,Q362,World War II,Q361,World War I,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1064627130,625,q53908$01CF42BB-3FEF-46AD-87FE-3168E6CBD069,,coordinate location,"{'latitude': 52.166666666666664, 'longitude': 8.616666666666667}",,"{'latitude': 52.166666666667, 'longitude': 8.6166666666667}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
732434025,625,q948$CF674E65-4DE8-4615-93D3-8F95F42D3846,,coordinate location,"{'latitude': 34, 'longitude': 10}",,"{'latitude': 34, 'longitude': 9}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1416079889,625,q1342$BB774529-49DD-4871-83C7-24FC358F116C,,coordinate location,"{'latitude': 40.44166666666667, 'longitude': -80}",,"{'latitude': 40.45, 'longitude': -80}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
268001258,625,q223971$940D7A8A-7E33-42F4-8CA6-64492BB14649,,coordinate location,"{'latitude': 48.516388888889, 'longitude': -3.4091666666667}",,"{'latitude': 48.5172, 'longitude': -3.4078}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
990991256,-2,description,,description,"association football club in Falmer, England",,English association football club,,"refinement, rewording",False,False,False,False,False,False,False,False,"['refinement', ' rewording']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
637878197,-2,description,,description,head of government of Israel,,position of the Israeli head of government,,rewording,False,False,False,False,False,False,False,False,['rewording'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1042056017,-1,label,,label,Constantine II,,Antipope Constantine II,,unrefinement,False,False,False,True,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
565574257,735,Q63147$4D4D9B4A-D734-4988-BA4A-72E836E871CA,,given name,Q15921764,Georges,Q1985538,Georges,link_change,False,False,False,False,False,True,False,False,['link_change'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221955497,625,q210886$7696DEC1-A4F3-44AC-A8D9-8B3E72E8A11E,,coordinate location,"{'latitude': 55.501388888889, 'longitude': -92.919166666667}",,"{'latitude': 17.834722222222, 'longitude': -92.919166666667}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2350858490,527,Q204752$71943513-6365-4FD5-A486-52026E52C9FB,,has part(s),Q1086989,2009–10 Danish Superliga,Q641710,2009 Tippeligaen,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1230144315,131,q11959$59891004-1C17-4FDB-988C-F64ABCD0AF0B,,located in the administrative territorial entity,Q2046431,Alacantí,Q54936,Province of Alicante,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
351680571,625,q668$A160C75B-2538-4306-8C2E-C5D5B97E2F29,,coordinate location,"{'latitude': 21, 'longitude': 77}",,"{'latitude': 21, 'longitude': 78}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1430468618,97,Q156390$2994136b-44ce-00b2-6f87-3b3841b2b1f1,,noble title,Q12323021,crown princess,Q207293,crown prince,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1007175491,1334,Q265$072466cc-4ed1-5392-6585-8e6f1684b18f,,coordinates of easternmost point,"{'latitude': 40.816666666667, 'longitude': 73.1375}",,"{'latitude': 40.81787925, 'longitude': 73.14894207}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1584588391,625,q153329$07243E1E-C534-4221-BD56-C4DBFAC4AEF0,,coordinate location,"{'latitude': -8, 'longitude': 31.333333333333332}",,"{'latitude': -7, 'longitude': 31.5}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142648988,625,q45295$79A83F1A-394D-490E-9B98-1C97E870A6BC,,coordinate location,"{'latitude': -3.9166666666667, 'longitude': -171.55}",,"{'latitude': -3.9166666666667, 'longitude': 171.55}",,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2295591468,-2,description,,description,"association football club in Dronfield, England",,English association football club,,"refinement, rewording",False,False,False,False,False,False,False,False,"['refinement', ' rewording']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
232331554,625,q340233$8B438236-9DBC-403D-9F36-913D32D862C1,,coordinate location,"{'latitude': 2, 'longitude': 47}",,"{'latitude': 2, 'longitude': -47}",,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1606476859,-2,description,,,Italian priest and scholar,,italian religious and scholar,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1179835688,-2,description,,description,"solid or semisolid remains of the food that could not be digested, from any animal",,solid or semisolid remains of the food that could not be digested in the small intestine,,"refinement, unrefinement",False,False,False,False,False,False,False,False,"['refinement', ' unrefinement']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
991136630,-2,description,,description,"association football club in Rochdale, England",,English association football club,,"refinement, rewording",False,False,False,False,False,False,False,False,"['refinement', ' rewording']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1662032569,-2,description,,description,1970 film directed by Roland Klick,,1970 West German spaghetti western directed by Roland Klick,,unrefinement,False,False,False,False,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518774707,625,q712$33FB9CA7-AF32-4DB7-829E-8DA701C1DFF3,,coordinate location,"{'latitude': -18, 'longitude': 178}",,"{'latitude': -18, 'longitude': 179}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
555602295,268,Q70376$710a3e02-4e99-ccc1-7db0-bebc46f6c289,,Bibliothèque nationale de France ID,14333990v,,cb14333990v,,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112878092,625,q9758$8B1BE1CC-D432-4142-8685-EDDC93EC5AC0,,coordinate location,"{'latitude': -22.1675, 'longitude': 166.92666666667}",,"{'latitude': -22.1675, 'longitude': -166.92666666667}",,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2259768905,6394,q354828$1fcd0d80-44a8-0902-c62f-5093884386f6,,ELNET ID,11781142,,a11781142,,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1179670970,18,Q30192$e94c984d-41f0-71a1-c86f-2aaa8957f572,,image,"London, Greenwich, Royal Greenwich Observatory -- 2016 -- 4745-6-8.jpg",,Greenwich clock.jpg,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
943875051,2061,Q467101$8902C6CD-F04A-434D-83D6-667E0008DE11,,aspect ratio (W:H),Q752245,widescreen,Q21037379,1.44:1,unrefinement,False,False,False,False,True,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
886155992,625,Q342040$64297236-4ecc-bf6b-6c95-901937382864,,coordinate location,"{'latitude': 46.4358, 'longitude': 3.5058}",,"{'latitude': 3.5058, 'longitude': 46.4358}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
267601298,625,q178760$6BBCD63E-72BD-4DE8-ACDB-675CA37B5BCB,,coordinate location,"{'latitude': 45.605555555556, 'longitude': 1.6502777777778}",,"{'latitude': 45.6064, 'longitude': 1.6511}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1541785574,53,Q284585$24B48125-2C16-4E63-9DD1-CE7110D4CD03,,family,Q4437641,Abbasids,Q12536,Abbasid Caliphate,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168828366,18,Q31919$78159BF6-06F2-47EB-A874-4DE350C89056,,image,2014-09-12 - Vitali Klitschko - 9019.jpg,,Vitali Klitschko 2009 01 27.jpg,,"unrefinement, property_value_update",False,False,False,False,False,False,False,False,"['unrefinement', ' property_value_update']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1959424884,625,q3492$EBD5144E-2C49-407B-B591-D83FBADF9FBF,,coordinate location,"{'latitude': 0, 'longitude': 101.997}",,"{'latitude': 0, 'longitude': 102}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1183791680,31,Q44438$49acd4c8-41dd-8abe-f568-d3223d07d298,,instance of,Q46426234,former district of Japan,Q19953632,former administrative territorial entity,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75450981,625,q54066$6F1C1C48-92F5-4546-85FF-E63D43DD9610,,coordinate location,"{'latitude': 41.15, 'longitude': -73.775}",,"{'latitude': 73, 'longitude': 46.5}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1415271996,625,Q4056$D7864A6E-79D6-4B05-B67E-3732D9DDE4D0,,coordinate location,"{'latitude': 50.10136111111111, 'longitude': 17.220666666666666}",,"{'latitude': 50.101111111111, 'longitude': 17.220555555556}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2142676673,625,Q169966$D272FE54-308B-4B5C-8029-F5D6501D3C48,,coordinate location,"{'latitude': 15, 'longitude': 77}",,"{'latitude': 16, 'longitude': 77}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2257491730,361,Q323760$1cb7bf48-4268-9f90-9475-5c56b6e287bf,,part of,Q3306208,Sea of Sicily,Q4918,Mediterranean Sea,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1155344302,-2,description,,description,"association football club in Edgware, England",,English association football club,,"refinement, rewording",False,False,False,False,False,False,False,False,"['refinement', ' rewording']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2348001944,106,Q6096$51bc119d-4d11-a11d-afc6-c8c77e6fb186,,occupation,Q177220,singer,Q753110,songwriter,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
540907728,410,Q62213$37A3470A-4ECB-4101-9D69-BAB590BAF508,,military or police rank,Q16009153,generalmajor,Q152956,brigadier general,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75775096,625,q305880$82A792AD-A9DD-4BBB-B64D-BD421B7B3287,,coordinate location,"{'latitude': 38.566666666667, 'longitude': -107.71666666667}",,"{'latitude': 38.5667, 'longitude': 107.7167}",,"refinement, re_formatting",False,False,False,False,False,False,False,False,"['refinement', ' re_formatting']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
341460433,1015,Q55245$E8CB7838-F0D5-48B8-B6C3-3F463DB60231,,NORAF ID,90101696,,x90101696,,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1220485630,625,q36678$B4E84143-9DD6-4C1C-A4FF-4CFE5D730A70,,coordinate location,"{'latitude': 32, 'longitude': 35.4}",,"{'latitude': 32, 'longitude': 35.383333333333}",,unrefinement,False,False,False,False,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1036227748,6258,Q236661$FD76E32F-E10B-4CBE-AD6E-7EFD4F22623A,,declination,+40.43025621914388,,+40.43025621914389,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137910684,21,Q55275$FB2349D3-C1E5-4CF4-B21A-6BF4CD43BD6A,,sex or gender,Q6581097,male,Q6581072,female,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75777053,625,q319659$6B0343E5-CB32-45FD-BBA5-D3068C3D3998,,coordinate location,"{'latitude': 33.832222222222, 'longitude': -101.84305555556}",,"{'latitude': 33.83167, 'longitude': 101.845}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015260470,136,Q279446$c4e6dba8-4ced-79cc-5ee4-d864075c8625,,genre,Q115101598,post-apocalyptic video game,Q197949,post-apocalyptic fiction,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1239563622,140,Q211283$8C438422-FA9B-46ED-98CF-131DEB95AD49,,religion or worldview,Q6423963,Anglicanism,Q5043,Christianity,property_value_update,False,False,False,False,True,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1482577924,1181,Q51374$333a6d85-4582-e958-f51c-d59dfc9870a7,,numeric value,+0.0000000567037441918442945397099673188923087584012297029130368240546173705394816062652332608257185777044688703926026976455142,,+0.00000005670367,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270160478,625,q453402$2010719C-0B1D-46F0-85E5-CECCA563371B,,coordinate location,"{'latitude': 45.426111111111, 'longitude': 2.1111111111111}",,"{'latitude': 45.426944444444, 'longitude': 2.1116666666667}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67458810,31,q295014$95c87799-4462-1d97-1218-d91dfd014d85,,instance of,Q432852,list of AMD microprocessors,Q5297,microprocessor,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2057402598,625,Q428559$980A9D1F-BC41-4594-B6FC-206CFD8CE791,,coordinate location,"{'latitude': 35.70408333333334, 'longitude': 139.55772222222222}",,"{'latitude': 41.59166667, 'longitude': 1.83777778}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70618325,625,q80370$916E9A42-93C1-41A1-9B32-FC94FDE8A8C0,,coordinate location,"{'latitude': 8.0819444444444, 'longitude': 41.407222222222}",,"{'latitude': 38.081944444444, 'longitude': 41.407222222222}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1740695398,18,Q320296$C8B9C962-DEC9-4760-BD76-DB617F6CD2A1,,image,"Arthur Wellesley, 2nd Duke of Wellington.jpg",,Arthur Wellesley Vanity Fair 22 June 1872.jpg,,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28680379,141,q309228$ABE77CE8-2ADB-496B-B04D-AA6B34A04822,,IUCN conservation status,Q237350,extinct species,Q123509,extinction,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2259733884,6394,Q18806$CEDB8BA0-77CF-4B14-B53D-6B2C8511FDCF,,ELNET ID,11500165,,a11500165,,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1121914422,625,Q2630$0D1FF694-DC36-48F8-8D1D-937FA01E2814,,coordinate location,"{'latitude': 57, 'longitude': 41}",,"{'latitude': 57, 'longitude': 40.983333333333}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2029924865,625,Q212157$23213624-dabc-4d07-9ebc-9b52de69b522,,coordinate location,"{'latitude': 5.28, 'longitude': 56.19}",,"{'latitude': 5.1, 'longitude': 56.2}",,"refinement, property_value_update",False,False,False,False,False,False,False,False,"['refinement', ' property_value_update']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
267214135,625,q193118$1DC4980B-00AE-49F1-B7BF-5897DAFD25A9,,coordinate location,"{'latitude': 48.089444444444, 'longitude': -4.0605555555556}",,"{'latitude': 48.0903, 'longitude': -4.0592}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3747808,-2,description,,description,a country in Central America,,a country in North America,,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1793426859,625,q123377$99B5135D-2C08-4CF4-AEB3-F59262E6D14D,,coordinate location,"{'latitude': 58, 'longitude': -7}",,"{'latitude': 57.833333333333, 'longitude': -7}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1020371325,-2,description,,description,musical composition method using all 12 chromatic scale notes equally often & not in a key,,"method of musical composition devised by Arnold Schönberg to ensure that all 12 notes of the chromatic scale are equally often, so that the music avoids being in a key",,unrefinement,False,False,False,False,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1953919074,-2,description,,description,German lawyer,,German housewife,,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
388891091,-1,label,,label,Bogdanovka,,Bohdanivka,,property_value_update,True,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1777856520,159,Q210692$B7126CB5-29B0-4258-BB34-E5C457BEC241,,headquarters location,Q1899,Kyiv,Q649,Moscow,property_value_update,False,False,False,False,True,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1909433578,2596,Q206414$6652d450-497e-0a9a-5f20-54dad0429926,,culture,Q1747689,Ancient Rome,Q2277,Roman Empire,unrefinement,False,False,False,False,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1522938246,97,Q231788$8a351c50-5a40-4c26-8e47-dbf374fa0c8b,,noble title,Q4593319,duchess,Q166886,duke,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1512824206,18,Q316587$A50DAB60-D54D-48DC-B5C7-2372C989F088,,image,Hans Friderichs (cropped).jpg,,"Bundesarchiv B 145 Bild-F046797-0028, Mainz, FDP-Bundesparteitag, Friderichs.jpg",,unrefinement,False,False,False,False,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315379790,625,Q280833$C0920C58-8E64-4D48-8E9F-EAEA428FAD7F,,coordinate location,"{'latitude': 33.510967, 'longitude': -86.14455}",,"{'latitude': 33.510967, 'longitude': 86.14455}",,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1016453060,2370,Q40603$aed3ea4d-44ea-efb3-8a29-1f37ccb4af68,,conversion to SI unit,+0.0000000000000000000000000000033356409519815204957557671447491851179258151984597290969874899254470237540131846812503868926549,,+0.000000000000000000000000000003335640951981521,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
659904062,242,Q5785$971B20A5-409D-44BE-8A1D-33DC847767CC,,locator map image,Cayman Islands in its region.svg,,LocationCaymanIslands.png,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75779045,625,q379156$9E876333-12C6-4A3A-9169-F773846A3E53,,coordinate location,"{'latitude': 37.104166666667, 'longitude': -89.911666666667}",,"{'latitude': 37.10417, 'longitude': 89.91139}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
692446809,570,Q267202$F0734324-5C6F-43D5-8ABA-551485EF51C5,,date of death,+570-00-00T00:00:00Z,,somevalue,,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1604963523,1332,Q1239$9daebf81-4ff6-8c0e-286c-4ea2ba5e4ed4,,coordinates of northernmost point,"{'latitude': 31.18588888888889, 'longitude': 49.24}",,"{'latitude': -31.1859, 'longitude': 49.24}",,"refinement, re_formatting",False,False,False,False,False,False,False,False,"['refinement', ' re_formatting']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1099394940,2046,Q10399$9A3E6293-44D7-4920-BFC1-4F6C27B381D0,,area,+183.8,,+183.85,,unrefinement,False,False,False,True,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616636714,18,Q437388$753457b5-4e23-9542-26ad-51fd1c653d50,,image,"Jonathan Mason, Senator from Massachusetts, by American school of the 19th century.jpg",,JonathanMason.jpg,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1100937265,735,Q377469$78D12352-D567-41C0-8152-0DD51F54096A,,given name,Q17125945,Ioann,Q830350,Ivan,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1705865185,279,Q22706$350f0fce-4c95-cf10-05b0-2fb6ca3d0d27,,subclass of,Q105449313,physical sign,Q1211272,physical sign,link_change,False,False,False,False,False,True,False,False,['link_change'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1385605869,61,Q203726$70746F50-96A6-4CF9-BC49-478CBD6A7256,,discoverer or inventor,Q191356,Icelanders,Q189,Icelanders,link_change,False,False,False,False,False,True,False,False,['link_change'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
372319934,-2,description,,description,"common name of Homo sapiens (Q15978631), unique extant species of the genus Homo",,"common name of Homo sapiens, unique extant species of the genus Homo.",,refinement,False,False,False,False,False,False,True,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75070414,17,q173532$9980B954-CA1D-416D-8B42-954D1FF42AD2,,country,Q822,Lebanon,Q38,Italy,property_value_update,False,False,False,False,True,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144332809,279,Q170475$881e7b54-439f-3855-a2c1-1df97b1a83cb,,subclass of,Q3249551,process,Q35120,entity,property_value_update,False,False,False,False,True,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
608028832,1352,Q170561$34FA7B71-A702-44DA-9441-3D35806679F5,,ranking,+69,,+19492,,property_value_update,False,False,False,False,True,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1041723334,-2,description,,description,"English composer for musical theatre and television; noted songwriter, pianist, arranger and producer",,British musician,,refinement,False,False,False,False,True,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
588957655,166,q296771$8C4F9E97-5DFF-404E-8B59-7F702246A248,,award received,Q10855212,Commander of the Legion of Honour,Q10855271,Knight of the Legion of Honour,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
267213588,625,q193085$D9830ACA-AB62-401A-8B03-DF3C63FE02BF,,coordinate location,"{'latitude': 48.605277777778, 'longitude': -1.8941666666667}",,"{'latitude': 48.6061, 'longitude': -1.8928}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1602629130,-2,description,,,Formula One motor race,,Formula One motor event,,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121172303,625,Q147617$D44D7D94-BF2C-4FC9-AF42-B7E9A305D9D4,,coordinate location,"{'latitude': 29.8, 'longitude': -95.233333333333}",,"{'latitude': 29.8, 'longitude': 95.23333333}",,re_formatting,False,False,False,False,False,False,False,False,['re_formatting'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259709366,-2,description,,description,British racing driver,,British racecar driver,,textual_change,False,False,False,False,False,False,False,False,['textual_change'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1637314519,-2,description,,description,2007 film directed by Robert Redford,,2007 thriller movie on the war in Afghanistan directed by Robert Redford,,unrefinement,False,False,False,False,False,False,False,False,['unrefinement'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
755792169,569,Q363572$FA1D8C94-31B0-4A7A-A66A-18E40A8A0782,,date of birth,+1467-04-18T00:00:00Z,,+1467-01-01T00:00:00Z,,refinement,False,False,False,False,True,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1277759906,625,Q217169$4c4db404-42b3-8c8f-8498-35ab9e499b60,,coordinate location,"{'latitude': -20.5, 'longitude': 28.583333333333332}",,"{'latitude': 17.863889, 'longitude': 31.029722}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
267225260,625,q194528$F21C5360-58FF-4BA6-9EB6-4835A4A54370,,coordinate location,"{'latitude': 45.290833333333, 'longitude': -0.61027777777778}",,"{'latitude': 45.2917, 'longitude': -0.6092}",,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2247299144,18,Q128608$BB13E733-70A5-43EA-9082-A37466A32AFF,,image,Papyrus 13 - British Library Papyrus 1532 - Epistle to the Hebrews - 2.jpg,,Author Hebrews.jpg,,property_value_update,False,False,False,False,False,False,False,False,['property_value_update'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377922717,625,q59251$DD798ADA-C33F-4BAD-A26F-2A59B28857F2,,coordinate location,"{'latitude': 13.866666666667, 'longitude': 121}",,"{'latitude': 13.866667, 'longitude': 121}",,refinement,False,False,False,False,False,False,False,False,['refinement'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
